entity_name	entity_name_fb	freebase_mid
['Sheryl Crow']	Sheryl_Crow	/m/06rgq
['Shimon Peres']	not_linked	not_linked
['Shinzō Abe']	not_linked	not_linked
['Shirley Temple']	Shirley_Temple	/m/03d9v8
['Shiva']	not_linked	not_linked
['Shlomo Wiesel']	not_linked	not_linked
['Shmi Skywalker']	not_linked	not_linked
['Shooting guard']	Shooting_guard	/m/03558l
['Shoreditch']	not_linked	not_linked
['Shoreview']	not_linked	not_linked
['Shrewsbury Town F.C.']	Shrewsbury_Town_F.C.	/m/02b1l_
['Siege of Vicksburg']	not_linked	not_linked
['Sierra Nevada']	Sierra_Nevada	/m/0db94
['Sikhism']	Sikhism	/m/06yyp
['Simba']	not_linked	not_linked
['Simon Birch']	not_linked	not_linked
['Singapore Zoo']	not_linked	not_linked
['Singapore dollar']	not_linked	not_linked
['Singapore']	Singapore	/m/06t2t
['Sioux']	Sioux	/m/0fk3s
['Sir Billi']	not_linked	not_linked
['Sir Ernest Shackleton']	Shackleton	/m/02q_x_l
['Sir Stanley Matthews']	not_linked	not_linked
['Sisters of St. Joseph']	not_linked	not_linked
['Sistine Chapel']	not_linked	not_linked
['Sittwe']	not_linked	not_linked
['Skins']	not_linked	not_linked
['SkyWest Airlines']	Southwest_Airlines	/m/0gztl
['Slidell']	not_linked	not_linked
['Slovakia']	Slovakia	/m/06npd
['Smallville']	Smallville	/m/03g9xj
['Smokey Robinson']	not_linked	not_linked
['Snoopy']	not_linked	not_linked
['Solomon']	not_linked	not_linked
['Somalia']	Somalia	/m/06tgw
['Something Wicked']	not_linked	not_linked
['Sonia Gandhi']	Gandhi	/m/0209hj
['Sonny Bill Williams']	not_linked	not_linked
['Sony Corporation']	Sony_Corporation	/m/06q07
['Sony Mobile Communications']	not_linked	not_linked
['Sorrell Booke']	not_linked	not_linked
['South Africa']	South_Africa	/m/0hzlz
['South African rand']	not_linked	not_linked
['South America']	South_America	/m/06n3y
['South Asia']	Southeast_Asia	/m/073q1
['South Carolina']	South_Carolina	/m/06yxd
['South Dakota']	South_Dakota	/m/06mz5
['South Korea']	South_Korea	/m/06qd3
['South Park']	South_Park	/m/06y_n
['South Portland']	Portland	/m/02frhbc
['Southampton County']	Hampshire_County	/m/0k3jq
['Southampton F.C.']	Southampton_F.C.	/m/0k_l4
['Southeast Asia']	Southeast_Asia	/m/073q1
['Southern Africa']	Africa	/m/0dg3n1
['Southern Ocean']	Atlantic_Ocean	/m/0j3b
['Southwest Airlines']	Southwest_Airlines	/m/0gztl
['Soviet Union']	Soviet_Union	/m/05vz3zq
['Spain']	Spain	/m/06mkj
['Spanish Language']	Spanish_Language	/m/06nm1
['Spanish Springs']	not_linked	not_linked
['Sparta']	Sparta	/m/09472
['Speaker of the United States House of Representatives']	Speaker_of_the_United_States_House_of_Representatives	/m/0cgqx
['Special Agent Anthony DiNozzo']	not_linked	not_linked
['Spencer Pratt']	not_linked	not_linked
['Spike Lee']	Spike_Lee	/m/06pjs
['Spike Spiegel']	not_linked	not_linked
['Sport Club Internacional']	Sport_Club_Internacional	/m/019m5j
['Sports Authority Field at Mile High']	not_linked	not_linked
['Spratly Islands']	not_linked	not_linked
['Spring Valley']	not_linked	not_linked
['Springfield']	Springfield	/m/013gwb
['Spud Webb']	not_linked	not_linked
['Spy Kids']	Spy_Kids	/m/02rrfzf
['Spy Kids: All the Time in the World']	not_linked	not_linked
['Sri Lanka']	Sri_Lanka	/m/06m_5
['Sri Lankan rupee']	Indian_rupee	/m/02gsvk
['St Helens Park']	St_Helens	/m/04682_
['St. Helena']	Helena	/m/0fvxg
['St. James City']	Saint_John	/m/074r0
['St. Louis Cardinals']	St._Louis_Cardinals	/m/06x68
['St. Louis County']	St._Louis_County	/m/0nh1v
['St. Louis Park']	Forest_Lawn_Memorial_Park	/m/018mmw
['St. Louis Rams']	St._Louis_Rams	/m/06x76
['St. Louis']	St._Louis	/m/06wxw
['St. Nicholas of Myra, Bari and Manhattan: Biography of a Legend']	not_linked	not_linked
['St. Paul']	Saint_Paul	/m/0b2lw
['St. Pauls']	Saint_Paul	/m/0b2lw
['St. Vincent–St. Mary High School']	Stuyvesant_High_School	/m/026036
['Staffordshire Bull Terrier']	Yorkshire_Terrier	/m/01_gx_
['Stan Kroenke']	not_linked	not_linked
['Stan Lee']	Stan_Lee	/m/079vf
['Stand by Me']	Stand_by_Me	/m/0m2kd
['Standard Chinese']	Standard_Mandarin	/m/0653m
['Standard Tibetan']	not_linked	not_linked
['Stanford University']	Stanford_University	/m/06pwq
['Stanley Cup Finals']	not_linked	not_linked
['Stanley Cup']	not_linked	not_linked
['Stanley Hudson']	not_linked	not_linked
['Stanley Tucci']	Stanley_Tucci	/m/02bj6k
['Star Trek: The Next Generation']	Star_Trek:_The_Next_Generation	/m/06qv_
['Star Wars Episode III: Revenge of the Sith']	Star_Wars_Episode_III:_Revenge_of_the_Sith	/m/0fdv3
['Starbucks']	Starbucks	/m/018c_r
['Starvation']	not_linked	not_linked
['State University of New York at Cortland']	State_University_of_New_York_at_Stony_Brook	/m/01l8t8
['State of Palestine']	Mandatory_Palestine	/m/0h44w
['Staten Island']	Staten_Island	/m/0y62n
['Stephanie Rice']	not_linked	not_linked
['Stephen Breyer']	not_linked	not_linked
['Stephen Covey']	not_linked	not_linked
['Stephen F. Austin']	not_linked	not_linked
['Stephen Hawking']	Stephen_Hawking	/m/01tdnyh
['Stephen Ireland']	not_linked	not_linked
['Stephen']	not_linked	not_linked
['Stephenie Meyer']	not_linked	not_linked
['Steve Beshear']	not_linked	not_linked
['Steve Jobs']	Steve_Jobs	/m/06y3r
['Steve McNair']	not_linked	not_linked
['Steve Nash']	not_linked	not_linked
['Steve Spurrier']	not_linked	not_linked
['Steve Vai']	Steve_Vai	/m/01mxt_
['Steve Whitmire']	not_linked	not_linked
['Steven Seagal']	Steven_Seagal	/m/0hqly
['Steven Spielberg']	Steven_Spielberg	/m/06pj8
['Steventon']	not_linked	not_linked
['Stew']	not_linked	not_linked
['Stewie Griffin']	not_linked	not_linked
['Stockard Channing']	Stockard_Channing	/m/02mqc4
['Stockholm']	Stockholm	/m/06mxs
['Stockton']	Stockton	/m/0pc56
['Stonewall Jackson']	not_linked	not_linked
['Stonewall']	not_linked	not_linked
['Stratford-upon-Avon']	Stratford-upon-Avon	/m/0g251
['Stroke']	Stroke	/m/02y0js
['Sudan']	Sudan	/m/06tw8
['Summer Olympic Games']	2012_Summer_Olympics	/m/06sks6
['Super Bowl IV']	not_linked	not_linked
['Super Bowl XLI']	not_linked	not_linked
['Super Bowl XLIII']	not_linked	not_linked
['Super Bowl XLIV']	not_linked	not_linked
['Super Bowl XLVI']	not_linked	not_linked
['Super Bowl XLVII']	not_linked	not_linked
['Super Bowl XLVIII']	not_linked	not_linked
['Super Bowl XVIII']	not_linked	not_linked
['Super Bowl XXX']	not_linked	not_linked
['Super Bowl XXXIII']	not_linked	not_linked
['Super Bowl XXXIX']	not_linked	not_linked
['Super Bowl XXXV']	not_linked	not_linked
['Super Bowl XXXVII']	not_linked	not_linked
['Super Bowl XXXVIII']	not_linked	not_linked
['Super Bowl']	not_linked	not_linked
['Super Mario Bros. 2']	not_linked	not_linked
['Supreme Court of the United States']	Supreme_Court_of_Canada	/m/0x2jd
['Surgical complications']	not_linked	not_linked
['Susa']	not_linked	not_linked
['Susan Atkins']	Eileen_Atkins	/m/05cj4r
['Susan Downey']	not_linked	not_linked
['Susan Saint James']	not_linked	not_linked
['Suwon']	not_linked	not_linked
['Suzanne Collins']	Joan_Collins	/m/0dx_q
['Sweden']	Sweden	/m/0d0vqn
['Swedish krona']	not_linked	not_linked
['Swimming']	Swimming	/m/06z6r
['Swiss franc']	not_linked	not_linked
['Switzerland']	Switzerland	/m/06mzp
['Sydney']	Sydney	/m/06y57
['Syracuse University Otto the Orange']	Syracuse_Orange_football	/m/057xlyq
['Syracuse University']	Syracuse_University	/m/078bz
['Syracuse']	Syracuse	/m/071cn
['Syria']	Syria	/m/06vbd
['T. Boone Pickens']	James_Pickens_Jr.	/m/0k2mxq
['TBS']	not_linked	not_linked
['Tahiti']	not_linked	not_linked
['Tahnee Welch']	not_linked	not_linked
['Taiwan']	Taiwan	/m/06f32
['Taliban']	Taliban	/m/07jqh
['Tamera Mowry']	not_linked	not_linked
['Tampa']	Tampa	/m/0n1rj
['Tampico']	not_linked	not_linked
['Taoism']	Taoism	/m/07gvx
['Tarsus']	not_linked	not_linked
['Tatooine']	not_linked	not_linked
['Tatyana Ali']	not_linked	not_linked
['Taylor Hicks']	not_linked	not_linked
['Taylor Lautner']	Taylor_Lautner	/m/07ldhs
['Taylor Momsen']	not_linked	not_linked
['Taylor Swift']	Taylor_Swift	/m/0dl567
['Team Penske']	not_linked	not_linked
['Tecumseh']	not_linked	not_linked
['Ted Bracewell']	not_linked	not_linked
['Ted Kennedy']	Ted_Kennedy	/m/0194xc
['Tehran']	Tehran	/m/0ftlx
['Telephone']	not_linked	not_linked
['Tennessee Oilers']	Nashville_Predators	/m/0jnr_
['Tennessee River']	Mississippi_River	/m/04yf_
['Tennessee Titans']	Tennessee_Titans	/m/07l2m
['Tennessee Williams']	Tennessee_Williams	/m/0c4y8
['Tennessee']	Tennessee	/m/07h34
['Tennis player']	Tennis	/m/07bs0
['Terrell Owens']	not_linked	not_linked
['Terry Waite']	not_linked	not_linked
['Tex Beneke']	not_linked	not_linked
['Texaco']	not_linked	not_linked
['Texarkana, Arkansas']	Texarkana	/m/0d9z_y
['Texas Rangers']	Texas_Rangers	/m/07l8x
['Texas Tech University']	Texas_Tech_University	/m/01n_g9
['Texas']	Texas	/m/07b_l
['Thai Language']	Thai_Language	/m/0c_v2
['Thai baht']	not_linked	not_linked
['Thailand']	Thailand	/m/07f1x
['Thames Head']	not_linked	not_linked
['The 500 Hats of Bartholomew Cubbins']	not_linked	not_linked
['The Avengers']	The_Avengers	/m/062zm5h
['The Big Valley']	not_linked	not_linked
['The Bold and the Beautiful']	The_Bold_and_the_Beautiful	/m/01b65l
['The Dukes of Hazzard']	The_Dukes_of_Hazzard	/m/033f8n
['The Emperor']	not_linked	not_linked
['The Grapes of Wrath']	The_Grapes_of_Wrath	/m/0bykpk
['The Hunger Games']	The_Hunger_Games	/m/0gkz15s
['The Jeffersons']	not_linked	not_linked
['The L Word']	not_linked	not_linked
['The Legend of Zelda']	not_linked	not_linked
['The Lion King']	The_Lion_King	/m/0m63c
['The London 2012 Summer Olympics']	2012_Summer_Olympics	/m/06sks6
['The Lord of the Rings: The Return of the King']	The_Lord_of_the_Rings:_The_Return_of_the_King	/m/017jd9
['The Louvre']	The_Louvre	/m/04gdr
['The Mortal Instruments: City of Bones']	not_linked	not_linked
['The Muppets']	The_Muppets	/m/0ds5_72
['The Office']	The_Office	/m/08jgk1
['The Omen']	not_linked	not_linked
['The Parent Trap']	The_Parent_Trap	/m/06y611
['The Reader']	The_Reader	/m/03cw411
['The Rev']	not_linked	not_linked
['The Santa Clause']	The_Santa_Clause_2	/m/02bj22
['The School of Athens']	National_and_Kapodistrian_University_of_Athens	/m/09b_0m
['The Sea of Monsters']	not_linked	not_linked
['The Shape']	not_linked	not_linked
['The Social Network']	The_Social_Network	/m/07s846j
['The Suite Life on Deck']	not_linked	not_linked
['The US Open (Tennis)']	not_linked	not_linked
['The Wall Street Journal']	The_New_York_Times	/m/07k2d
['The Walt Disney Company']	The_Walt_Disney_Company	/m/09b3v
['The Wire']	The_Wire	/m/0464pz
['The Wizard of Oz']	The_Wizard_of_Oz	/m/02q52q
['The X Factor (UK) - Season 6']	The_X_Factor_(UK)	/m/03gvm3t
['The X-Files']	The_X-Files	/m/07g9f
['The Young and the Restless']	The_Young_and_the_Restless	/m/01b64v
['Theatre of Pompey']	not_linked	not_linked
['Theatre']	Theatre	/m/03qsdpk
['Theodor Schwann']	not_linked	not_linked
['Theodor Seuss Geisel']	Dr._Seuss	/m/02g3w
['Theodore Lesieg']	not_linked	not_linked
['Theodore Roosevelt']	Theodore_Roosevelt	/m/07hyk
['Thomas Cromwell']	James_Cromwell	/m/024bbl
['Thomas Edison']	Thomas_Edison	/m/07bty
['Thomas Hobbes']	Thomas_Hobbes	/m/07c37
['Thomas Jefferson']	Thomas_Jefferson	/m/07cbs
['Thomas Paine']	not_linked	not_linked
['Thomas Robert Malthus']	not_linked	not_linked
['Thomaston']	not_linked	not_linked
['Thor Heyerdahl']	not_linked	not_linked
['Thundar']	not_linked	not_linked
['Tia Mowry']	not_linked	not_linked
['Tiberius']	not_linked	not_linked
['Tibetan alphabet']	not_linked	not_linked
['Tibetan people']	Tibet	/m/07rj5
['Tight end']	Tight_end	/m/02g_7z
['Tim Allen']	Tim_Allen	/m/019vgs
['Tim Cook']	not_linked	not_linked
['Tim Duncan']	Tim_Duncan	/m/01gct2
['Tim Gunn']	not_linked	not_linked
['Tim Howard']	not_linked	not_linked
['Tim McGraw']	Tim_McGraw	/m/02lk95
['Tim Roth']	Tim_Roth	/m/021yzs
['Tim Tebow']	not_linked	not_linked
['Time Warner']	Time_Warner	/m/0l8sx
['Timor-Leste']	Timor-Leste	/m/02lx0
['Timothy Hutton']	Timothy_Hutton	/m/02t__3
['Timothy McGee']	not_linked	not_linked
['Timothy McVeigh']	not_linked	not_linked
['Timothy Omundson']	not_linked	not_linked
['Tina Turner']	Tina_Turner	/m/01vwyqp
['Tirana']	Tirana	/m/07m_f
['To Kill a Mockingbird']	To_Kill_a_Mockingbird	/m/0ccck7
['Todd Haberkorn']	not_linked	not_linked
['Tom Brady']	Tom_Brady	/m/01xyt7
['Tom Corbett']	John_Corbett	/m/03xpsrx
['Tom Cruise']	Tom_Cruise	/m/07r1h
['Tom Hanks']	Tom_Hanks	/m/0bxtg
['Tom Hardy']	Tom_Hardy	/m/05xf75
['Tom Landry']	not_linked	not_linked
['Tom Thibodeau']	not_linked	not_linked
['Tommy Emmanuel']	not_linked	not_linked
['Tommy Steele']	not_linked	not_linked
['Tomtom Nv']	not_linked	not_linked
['Toni Braxton']	Toni_Braxton	/m/02h9_l
['Tony Romo']	not_linked	not_linked
['Tony Sparano']	not_linked	not_linked
['Toronto Blue Jays']	Toronto_Blue_Jays	/m/07l4z
['Toronto Maple Leafs']	Toronto_Maple_Leafs	/m/0j6tr
['Toronto']	Toronto	/m/0h7h6
['Toussaint Charbonneau']	not_linked	not_linked
['Toussaint Louverture']	not_linked	not_linked
['Tower of London']	Tower_of_London	/m/07nqn
['Toy Story 3']	Toy_Story_3	/m/04hwbq
['Track and field athlete']	Track_and_field_athletics	/m/0bynt
['Track and field athletics']	Track_and_field_athletics	/m/0bynt
['Tracy Pollan']	not_linked	not_linked
['Traffic collision']	Traffic_collision	/m/08q1tg
['Traitor']	not_linked	not_linked
['Trans World Airlines']	Pan_American_World_Airways	/m/0ky6d
['Transmission Control Protocol']	not_linked	not_linked
['Travis Fimmel']	not_linked	not_linked
['Treaty of Versailles']	not_linked	not_linked
['Trenton']	Trenton	/m/0fvxz
['Trey Parker']	Trey_Parker	/m/01_x6v
['Trey Songz']	not_linked	not_linked
['Trinity College, Cambridge']	Trinity_College,_Cambridge	/m/07tk7
['Trisha Yearwood']	Trisha_Yearwood	/m/03yf3z
['Troy Aikman']	not_linked	not_linked
['Troy']	Troy	/m/01vw8k
['Tuberculosis']	Tuberculosis	/m/07jwr
['Tucson']	Tucson	/m/0fr0t
['Tulane University']	Tulane_University	/m/0160nk
['Tunisia']	Tunisia	/m/07fj_
['Tunisian dinar']	not_linked	not_linked
['Tupac Shakur']	Tupac_Shakur	/m/07pzc
['Tupelo']	Tupelo	/m/0wqwj
['Turin']	Turin	/m/07mgr
['Turkey']	Turkey	/m/01znc_
['Turkish Language']	Turkish_Language	/m/02hwyss
['Turkish lira']	not_linked	not_linked
['Turkish people']	not_linked	not_linked
['Tutankhamun']	not_linked	not_linked
['Tutsi']	not_linked	not_linked
['Twilight']	Twilight	/m/03nm_fh
['Ty Murray']	not_linked	not_linked
['Tyrese Gibson']	Tyrese_Gibson	/m/01l1b90
['Tyson Chandler']	Kyle_Chandler	/m/069nzr
['UCLA Bruins football']	UCLA_Bruins_football	/m/0fbtm7
['UEFA Euro 2012']	UEFA	/m/07y9k
['UNESCO']	not_linked	not_linked
['UNICEF']	not_linked	not_linked
['US President']	President_of_the_United_States	/m/060d2
['USC Marshall School of Business']	Stanford_Graduate_School_of_Business	/m/02bb47
['Uhura']	not_linked	not_linked
['Ukraine']	Ukraine	/m/07t21
['Ukrainian hryvnia']	Ukrainian_SSR	/m/0212ny
['Ulrich Bez']	not_linked	not_linked
['Ultimate Fighting Championship']	The_Ultimate_Fighter	/m/05r1_t
['Ulysses S. Grant']	Ulysses_S._Grant	/m/07t2k
['Umaga']	not_linked	not_linked
['United Arab Emirates']	United_Arab_Emirates	/m/0j1z8
['United Center']	not_linked	not_linked
['United Church of Christ']	United_Church_of_Christ	/m/01s5nb
['United Kingdom']	United_Kingdom	/m/07ssc
['United Nations Security Council']	United_Nations	/m/07t65
['United Nations']	United_Nations	/m/07t65
['United States Air Force Academy']	United_States_Air_Force_Academy	/m/0k9wp
['United States Congress']	United_States_Congress	/m/07t31
['United States Department of the Navy']	United_States_Navy	/m/07wg3
['United States Dollar']	United_States_Dollar	/m/09nqf
['United States House of Representatives']	United_States_House_of_Representatives	/m/0b3wk
['United States Military Academy']	United_States_Military_Academy	/m/07x4c
['United States Navy']	United_States_Navy	/m/07wg3
['United States Representative']	United_States_House_of_Representatives	/m/0b3wk
['United States Secretary of State']	United_States_Secretary_of_State	/m/07y07
['United States Senate']	United_States_Senate	/m/07t58
['United States of America']	United_States_of_America	/m/09c7w0
['United States presidential inauguration']	not_linked	not_linked
['United we stand, divided we fall']	not_linked	not_linked
['Universal City']	not_linked	not_linked
['Universal Studios Hollywood']	Universal_Studios	/m/016tw3
['University Park']	not_linked	not_linked
['University Yale']	Yale_University	/m/08815
['University of Alabama']	University_of_Alabama	/m/01wdl3
['University of California, Berkeley']	University_of_California,_Berkeley	/m/02zd460
['University of California, Davis']	University_of_California,_Davis	/m/07vht
['University of California, Los Angeles']	University_of_Southern_California	/m/065y4w7
['University of Connecticut']	University_of_Connecticut	/m/01jsn5
['University of Delaware']	University_of_Delaware	/m/01swxv
['University of Edinburgh']	University_of_Edinburgh	/m/0h6rm
['University of Florida']	University_of_Florida	/m/0j_sncb
['University of Leeds']	University_of_Leeds	/m/01bzs9
['University of Maryland University College']	University_of_Maryland,_College_Park	/m/01jq34
['University of Minnesota']	University_of_Minnesota	/m/025v3k
['University of North Alabama']	University_of_Alabama	/m/01wdl3
['University of North Carolina at Chapel Hill']	University_of_North_Carolina_at_Chapel_Hill	/m/0bx8pn
['University of Oklahoma']	University_of_Oklahoma	/m/01vs5c
['University of Oregon']	University_of_Oregon	/m/01n6r0
['University of Phoenix']	University_of_Arizona	/m/07vyf
['University of Pisa']	University_of_Pisa	/m/02bbyw
['University of Southern California']	University_of_Southern_California	/m/065y4w7
['University of Southern Mississippi']	The_University_of_Southern_Mississippi	/m/0cchk3
['University of Tartu']	University_of_Tartu	/m/01fy2s
['University of Tennessee']	University_of_Tennessee	/m/01qgr3
['University of Texas at El Paso']	University_of_Texas_at_El_Paso	/m/01s7pm
['University of Tulsa']	University_of_Tulsa	/m/07w3r
['University of Vermont']	University_of_Vermont	/m/01q7q2
['University of West Alabama']	University_of_Alabama	/m/01wdl3
['University of the Rockies']	University_of_Northern_Colorado	/m/01_k7f
['Up']	Up	/m/02rn00y
['Uppsala University']	Uppsala_University	/m/07tjf
['Usher']	Usher	/m/01trhmt
['Utah']	Utah	/m/07srw
['Utica']	Utica	/m/0lpk3
['Utrecht']	Utrecht	/m/0d9rp
['Uzbekistan']	Uzbekistan	/m/07t_x
['Valdai Hills']	not_linked	not_linked
['Valdosta State University']	Valparaiso_University	/m/03y5ky
['Valparaiso High School']	Valparaiso_University	/m/03y5ky
['Van Halen']	Van_Halen	/m/0ycfj
['Vancouver Canucks']	Vancouver_Canucks	/m/0jnnx
['Vancouver']	Vancouver	/m/0ckhc
['Vanderbilt University Mr. Commodore']	Vanderbilt_University	/m/01pq4w
['Vanderbilt University']	Vanderbilt_University	/m/01pq4w
['Vanessa Carlton']	not_linked	not_linked
['Vanessa Lachey']	Nick_Lachey	/m/039bpc
['Vanessa Laine Bryant']	Vanessa_L._Williams	/m/0pyg6
['Vasco Núñez de Balboa']	Godoy_Cruz_Antonio_Tomba	/m/0d9qmn
['Vasco da Gama']	not_linked	not_linked
['Vatican City']	Vatican_City	/m/07ytt
['Vegetarian food']	Vegetarianism	/m/07_jd
['Venezuela']	Venezuela	/m/07ylj
['Venice']	Venice	/m/07_pf
['Venus Williams']	Venus_Williams	/m/016cff
['Venus']	Venus	/m/09bcm
['Vera-Ellen']	not_linked	not_linked
['Verdun']	not_linked	not_linked
['Verizon Communications']	Verizon_Communications	/m/07_dn
['Vernon Davis']	not_linked	not_linked
['Veronica Lake']	not_linked	not_linked
['Victor Van Dort']	not_linked	not_linked
['Victoria Beckham']	Victoria_Beckham	/m/0cgfb
['Victoria']	Victoria	/m/07ypt
['Vienna']	Vienna	/m/0fhp9
['Vietnam War']	Vietnam_War	/m/07_nf
['Vietnam']	Vietnam	/m/01crd5
['Vietnamese dong']	not_linked	not_linked
['Vin Scully']	Mike_Scully	/m/07fvf1
['Vince Lombardi']	not_linked	not_linked
['Vincent Grey']	not_linked	not_linked
['Vincent van Gogh']	Vincent_van_Gogh	/m/07_m2
['Vinci']	not_linked	not_linked
['Viola']	Viola	/m/07_l6
['Virgin America']	not_linked	not_linked
['Virginia Cavaliers football']	Virginia_Tech_Hokies_football	/m/0fwwkj
['Virginia']	Virginia	/m/07z1m
['Vito Corleone']	not_linked	not_linked
['Vittsjö']	not_linked	not_linked
['Vivian Liberto']	not_linked	not_linked
['Vladimir Lenin']	Vladimir_Lenin	/m/05wh0sh
['Vocals']	Vocal_music	/m/0y4f8
['Volga River']	not_linked	not_linked
['Volkswagen Group']	not_linked	not_linked
['Volkswagen Passenger Cars']	not_linked	not_linked
['W. E. B. Du Bois']	not_linked	not_linked
['WHSmith']	not_linked	not_linked
['WNYC']	not_linked	not_linked
['WPCH-TV']	not_linked	not_linked
['Wake Forest University']	Wake_Forest_University	/m/01jq4b
['Wale']	not_linked	not_linked
['Wales']	Wales	/m/0j5g9
['Walmart']	Walmart	/m/0841v
['Walnut Creek']	Walnut_Creek	/m/0qyzb
['Walt Disney']	Walt_Disney	/m/081nh
['Walt Whitman']	Walt_Whitman	/m/085gk
['Walter Mazzarri']	not_linked	not_linked
['Walter Raleigh']	not_linked	not_linked
['Walton County']	Johnson_County	/m/0nr_q
['Walton Goggins']	not_linked	not_linked
['Walton']	Alton	/m/0sc6p
['War in Darfur']	not_linked	not_linked
['Warren G. Harding']	Warren_G._Harding	/m/081t6
['Warren Moon']	not_linked	not_linked
['Warsaw']	Warsaw	/m/081m_
['Washington Heights']	not_linked	not_linked
['Washington Redskins']	Washington_Redskins	/m/084l5
['Washington State Cougars football']	Washington_State_Cougars_football	/m/026cmdc
['Washington State University']	Washington_State_University	/m/01h8rk
['Washington Wizards']	Washington_Wizards	/m/0jm5b
['Washington']	Washington	/m/081yw
['Washington, D.C.']	Washington,_D.C.	/m/0rh6k
['Washoe County']	Washoe_County	/m/0n6mc
['Wassily Kandinsky']	Dmitri_Shostakovich	/m/02ck1
['Waterloo']	Waterloo	/m/0jpkg
['Watts']	not_linked	not_linked
['Waxhaws']	not_linked	not_linked
['Wayne Gretzky']	Gary_Goetzman	/m/0415svh
['Weld County']	Weld_County	/m/0n_ps
['Wellsville']	not_linked	not_linked
['Welsh Language']	Welsh_Language	/m/083tk
['Wentworth Miller']	not_linked	not_linked
['Wesley Snipes']	Wesley_Snipes	/m/02lymt
['West Africa Time Zone']	East_Africa_Time_Zone-US	/m/0gsrz4
['West Africa']	Africa	/m/0dg3n1
['West African CFA franc']	not_linked	not_linked
['West Germany']	West_Germany	/m/082fr
['West Lafayette']	Lafayette	/m/0tl6d
['West St. Paul']	Saint_Paul	/m/0b2lw
['Western Australia']	Western_Australia	/m/0847q
['Western Cape']	Western_Cape	/m/01tjt2
['Western Europe']	Europe	/m/02j9z
['Western Roman Empire']	Roman_Empire	/m/06cmp
['Westminster Hall and Burying Ground']	not_linked	not_linked
['Westmoreland County']	Westmoreland_County	/m/0mw89
['Westwood Village Memorial Park Cemetery']	Westwood_Village_Memorial_Park_Cemetery	/m/018mm4
['Wharton School of the University of Pennsylvania']	Wharton_School_of_the_University_of_Pennsylvania	/m/01jtp7
['Whistler Mountain']	not_linked	not_linked
['Whitney Houston']	Whitney_Houston	/m/086qd
['Whoopi Goldberg']	Whoopi_Goldberg	/m/0fb1q
['Wide receiver']	Wide_receiver	/m/02g_6x
['Wikimedia Foundation']	Wikimedia_Foundation	/m/01c7j1
['Wil Wheaton']	Wil_Wheaton	/m/0l_dv
['Wildwood']	not_linked	not_linked
['Wilfred Owen']	not_linked	not_linked
['Will Friedle']	not_linked	not_linked
['Will Smith']	Will_Smith	/m/0147dk
['William & Mary Tribe football']	West_Virginia_Mountaineers_football	/m/02wvf2s
['William Daniels']	William_H._Daniels	/m/06hzsx
['William Faulkner']	William_Faulkner	/m/084w8
['William Haslam']	not_linked	not_linked
['William Henry Harrison']	William_Henry_Harrison	/m/0835q
['William Henry Smith']	not_linked	not_linked
['William Howard Taft']	William_Howard_Taft	/m/083pr
['William Jennings Bryan']	not_linked	not_linked
['William Lamb, 2nd Viscount Melbourne']	not_linked	not_linked
['William McKinley']	William_McKinley	/m/083p7
['William Morris']	William_Morris	/m/08304
['William Penn']	not_linked	not_linked
['William Roache']	not_linked	not_linked
['William Shakespeare']	William_Shakespeare	/m/081k8
['William Shatner']	William_Shatner	/m/084m3
['William V. Roth, Jr.']	David_Lee_Roth	/m/01j590z
['Williamson County']	Travis_County	/m/0mpzm
['Willow Smith']	not_linked	not_linked
['Willy Wonka']	Willy_Wonka_&_the_Chocolate_Factory	/m/017kz7
['Wimbledon']	Wimbledon	/m/0ncy4
['Winchester']	Winchester	/m/0bwtj
['Winston Churchill']	Winston_Churchill	/m/082xp
['With God, all things are possible']	not_linked	not_linked
['Wolfgang Amadeus Mozart']	Wolfgang_Amadeus_Mozart	/m/082db
['Wolfville']	not_linked	not_linked
['Woman at Wedding']	not_linked	not_linked
['Woodrow Wilson']	Woodrow_Wilson	/m/083q7
['Woodstock']	Taking_Woodstock	/m/04grkmd
['Woodward High School']	Stuyvesant_High_School	/m/026036
['Woody Boyd']	not_linked	not_linked
['World Ocean']	not_linked	not_linked
['World Series']	not_linked	not_linked
['World War II']	World_War_II	/m/081pw
['Wright brothers']	not_linked	not_linked
['Wyandotte County']	Wayne_County	/m/0nj07
['Wyoming']	Wyoming	/m/0846v
['Xi Jinping']	not_linked	not_linked
['Yale Law School']	Yale_Law_School	/m/02bq1j
['Yale University Handsome Dan']	not_linked	not_linked
['Yangtze']	not_linked	not_linked
['Yani Gellman']	not_linked	not_linked
['Yorba Linda']	Costa_Mesa	/m/0r2bv
['YouTube']	not_linked	not_linked
['Youngs Memorial Cemetery']	Holy_Cross_Cemetery	/m/018mlg
['Youngstown State University']	Ohio_University	/m/02fy0z
['Ypres']	not_linked	not_linked
['Yucatán Peninsula']	Veracruz	/m/0g_gl
['Yucca flower']	not_linked	not_linked
['Zac Brown Band']	not_linked	not_linked
['Zac Efron']	Zac_Efron	/m/06wm0z
['Zack de la Rocha']	not_linked	not_linked
['Zagreb']	Zagreb	/m/0fhzy
['Zakynthos Island']	not_linked	not_linked
['Zambezi']	not_linked	not_linked
['Zerelda Mimms']	not_linked	not_linked
['Zeus']	not_linked	not_linked
['Zoe Saldana']	Zoe_Saldana	/m/05qg6g
